0,-26,-42,-40,-43,-3,3,-13,23,32,24,2,28,45,15,-18,-3,16,24,3,-38,9,7,-2,40,27,-7,-38,32,6,-23,-57,1,28,9,0,27,-4,8,7,8,-9,-7,-5,-16,-24,-27,6,8,10,-21,-45,115,9,-22,-35,38,22,-15,-16,1,-16,-13,-19,-20,-7,-18,-23,118,10,-16,-8,12,3,-3,-9,-9,-8,2,-18,24,-21,10,-4,61,5,15,1,-50,-32,-2,4,-13,-15,2,18,24,18,-25,-12,-31,9,-11,1,3,-11,15,11,2,15,3,-15,10,-5,0,6,-47,1,9,11,20,1,-3,2,-7,-8,10,-1,58,26,7,-12,-48,3,-4,3,-31,-15,0,6,-4,4,7,5,30,51,7,-14,-14,23,-1,-13,33,15,-20,-24,-4,-28,-20,-21,-21,-7,-19,-12,8,-14,-15,-4,-9,7,13,12,11,12,20,17,28,16,-14,-5,52,-9,-23,-13,-5,-10,-3,-2,0,-11,3,-4,23,19,-13,2,-73,6,1,-3,30,19,1,5,3,-8,-9,3,-8,2,4,-1,-105,20,13,-6,21,22,10,3,32,4,-3,-3,18,18,-11,-11,-43,-5,-11,-5,-4,17,7,6,9,5,3,8,-15,-3,-24,-13,47,-8,-6,-3,-7,-1,-4,7,9,4,8,12,0,2,-12,-17,62,0,-12,-1,3,-12,-9,3,-4,2,3,-7,-2,-9,9,23,-18,-19,-3,18,-11,-16,6,-9,-13,16,15,11,28,-29,-14,-11,-3,0,-7,12,-27,-25,18,16,-16,23,20,13,-78,-4,-1,5,52,11,10,20,-33,-23,2,12,-19,13,20,9,-31,1,-23,-18,105,-1,1,-10,-38,-14,-4,8,-7,0,12,19,5,-15,-25,-5,116,-14,-10,-9,-10,-1,6,-4,-5,-4,-7,-15,-31,-20,13,4,-34,12,25,20,-15,-5,-3,-8,9,14,11,12,-5,-16,-16,4,-185,0,1,6,24,23,36,29,15,31,26,23,5,27,8,7,-148,28,19,11,-15,-11,1,16,6,24,14,7,35,-9,2,3,-12,17,-11,-5,12,2,-13,-10,9,-9,-4,-8,6,12,-5,4,14,5,3,-3,-8,-5,-1,-16,2,14,-10,-19,-36,-10,-7,-1,17,-6,-7,6,26,10,-15,-3,11,-6,4,12,6,-24,-7,-4,19,-1,0,2,14,4,-3,-6,9,4,-6,-10,-10,5,-7,1,77,1,-1,0,-29,-12,-10,-6,-1,-12,-1,8,11,-23,-28,-14,127,1,-8,-5,-2,-9,-23,-10,-3,-25,-2,4,-40,-13,-16,-15,61,9,15,11,3,15,-5,-10,-5,-19,-3,7,26,17,11,1,2,19,12,-15,-17,-3,-2,-27,1,-7,-8,-4,33,2,0,-19,0,0,0,-5,-3,-4,3,7,-11,-8,-3,4,-9,6,-7,28,55,-10,-3,7,-15,-9,-7,-11,-10,-5,3,-12,20,-30,-26,-24,81,-16,-18,-18,17,0,-1,9,1,-4,5,10,11,-20,-6,6,-51,9,20,8,-15,1,3,-1,9,17,8,-4,-18,-16,21,13,-153,7,13,13,5,22,22,8,28,26,13,0,80,15,-71,-1,-32,-8,-30,-22,39,9,-10,9,2,-8,10,24,24,-56,14,-17,4,-21,2,-13,11,9,9,0,11,14,7,1,28,-13,9,-22,-12,-8,3,-17,20,8,-8,4,9,-3,9,-2,22,-51,3,17,-62,2,7,15,9,2,-5,11,6,-1,3,19,20,-9,-20,13,-41,1,-12,-6,22,16,11,-3,3,9,0,-1,7,-1,22,9,34,3,13,13,-15,-12,-10,-14,-14,-19,-17,0,2,-46,-6,33,75,-11,-4,18,-31,-4,-11,5,-12,-13,2,6,-24,-28,18,11,11,-3,-5,24,-40,-10,11,1,1,8,16,11,-31,-14,-6,19,-20,-18,-6,9,-21,2,11,24,5,3,27,14,67,72,4,-21,158,40,3,-12,-56,-43,-43,-36,-39,-26,-26,-43,12,-5,-10,-28,112,3,-5,-15,30,10,-18,-30,-2,-10,-26,-20,-35,46,-6,-40,-23,8,-12,-34,71,29,18,-1,5,2,-6,-21,-24,57,99,-71,-164,5,69,3,-6,12,14,8,-6,14,5,-14,-10,19,18,-20,-90,-9,4,-5,-13,9,29,13,5,47,17,-17,-14,-31,0,-1,21,-12,-17,-11,10,2,17,11,3,21,-1,5,1,7,9,27,7,-4,-17,3,-10,-13,6,0,-4,-4,-10,-5,-7,-8,1,-21,1,-22,11,-22,3,1,3,18,25,18,6,4,0,-9,-53,-62,54,-38,-9,-29,65,38,-2,-18,66,15,3,-22,5,34,49,44,-247,30,65,0,-18,-3,-37,16,30,-23,10,36,-14,21,-15,-20,146,2,-22,-6,44,-13,-32,-33,-7,-37,-20,-36,-6,-18,-36,-31,144,-26,-33,-25,22,-6,19,9,-23,21,3,-14,-27,-21,-11,15,38,-26,26,8,-17,-16,8,25,-47,-3,11,36,-11,10,-3,-14,4,20,33,9,-16,-10,-1,8,-51,-12,25,2,8,-8,-3,14,42,-22,-8,11,3,-1,-7,-13,2,-7,-14,0,41,-4,14,25,15,-10,2,11,-10,-23,-19,-1,-28,-17,0,7,-15,-24,22,35,-68,-12,14,18,35,10,-7,-3,3,-12,-8,10,36,21,-10,-46,58,2,-32,-68,41,26,-4,-17,15,-6,-1,-12,19,36,25,-18,81,7,8,1,4,-10,-19,-35,-26,-5,-31,-41,-13,46,-21,-15,34,9,5,-5,-10,-14,2,11,-22,-19,-3,20,-16,-22,-11,38,-108,-11,-33,28,29,11,12,25,16,17,3,18,-50,1,0,49,-187,-19,-6,28,21,30,31,6,37,26,26,6,40,29,8,-21,-45,14,3,-21,50,18,-28,-29,18,2,-17,-16,-3,-11,9,-2,47,17,-5,-4,8,0,-2,-45,32,24,-8,-59,-18,-62,-10,-33,15,-22,-12,-4,-24,-15,19,41,-5,51,54,30,52,5,-3,-12,28,7,-16,-21,-56,-14,23,14,-4,9,-5,-4,-12,-28,4,34,24,1,-8,15,30,-26,1,1,-3,5,-15,-29,41,-7,22,-6,73,10,3,6,20,-23,-16,-21,-26,-26,-17,-26,6,-9,8,-7,60,-4,3,15,-45,-48,4,6,-23,7,21,4,-23,14,20,7,-47,2,18,5,-38,-41,-6,43,-30,-11,23,63,59,63,-19,-12,-63,34,0,-7,-7,-17,3,5,-21,-23,-15,16,28,35,21,-3,-31,-21,-22,-34,42,5,10,-3,5,4,-2,-29,-10,7,-16,-10,85,8,-16,-7,-2,-18,-24,22,-19,-18,10,13,30,41,-2,-30,11,15,16,2,-2,-17,-16,7,-23,-15,2,-11,24,-6,-4,-2,-49,19,10,-16,20,9,6,-9,4,-1,-9,1,-58,-21,8,14,-78,-7,25,37,-30,1,17,16,12,26,28,8,71,36,-22,12,87,9,-19,-6,-6,-15,-36,-22,-30,-40,-18,-2,-46,-26,13,49,-23,-19,3,11,-31,7,16,22,1,2,15,13,4,-69,-18,-20,-17,-13,-23,-14,29,21,42,26,16,24,8,12,29,-1,9,20,-5,7,17,2,-37,-18,3,12,-23,-19,-5,6,-17,110,14,-18,12,31,24,18,-97,-28,-40,-10,-10,-19,4,23,-41,-22,-2,-19,59,11,1,-9,6,21,6,-17,32,17,6,-48,2,-19,-28,-38,-24,8,-29,-14,23,0,9,40,-3,-4,23,54,120,65,24,-15,-7,57,31,-20,-5,-6,-30,-73,-12,-32,-48,-49,-22,31,11,4,-31,-21,-7,-21,2,21,20,23,-11,-14,8,9,-36,-22,-17,-17,64,-13,-8,-15,12,7,1,15,-17,-1,9,36,-57,47,21,16,-53,-3,14,8,20,12,-3,-9,-14,-6,-4,7,18,21,-28,13,-41,17,0,14,-14,16,-13,-9,8,8,-11,-5,104,93,5,-62,-104,24,7,-26,104,57,-29,-78,37,-23,-54,-60,-15,-51,-11,8,-106,-23,-8,19,-3,-2,21,50,17,20,45,44,-37,29,46,18,-26,-6,-10,-14,-7,33,23,-5,5,1,-22,-32,-24,11,23,7,-35,8,28,25,-13,19,-4,-17,9,-16,-15,-9,-59,-22,32,24,-105,-57,-6,-10,24,52,49,12,36,33,12,-10,-24,-51,-16,9,1,-12,0,2,-24,-11,33,41,-20,21,27,21,0,-13,7,4,74,5,-6,-11,25,-7,-12,-20,-10,-19,-13,-9,-31,19,27,-31,42,-8,-5,-9,-14,20,16,-3,-1,5,-4,-23,20,16,-3,-49,-40,11,29,11,20,13,-6,-19,13,14,-11,-20,59,-106,-44,-11,-81,-21,-51,6,93,39,13,23,21,20,26,11,-36,-26,-1,9,-67,-4,-12,-8,-27,21,40,34,14,28,23,15,-11,3,-21,13,64,-10,-36,-19,33,40,13,-17,13,-8,-25,-25,-20,-21,-30,-30,90,1,-28,-19,14,10,19,26,-7,-6,-3,5,-25,-31,-3,20,5,3,21,25,18,-9,-6,-8,5,1,8,-16,37,-4,17,-29,-140,9,1,-13,29,13,3,18,18,4,21,10,2,22,26,31,-128,9,2,-2,-19,-15,17,14,1,9,11,19,-49,-22,36,33,-26,-10,16,24,1,10,8,-4,-1,8,-5,-20,20,-17,-9,26,90,-38,-46,-34,-41,3,22,8,9,9,-2,0,-22,-22,-29,-7,75,-18,-17,-5,-8,-7,7,8,7,17,21,6,-9,-41,-27,20,-58,-5,-21,13,-11,13,22,14,24,32,21,18,60,8,-8,2,-50,18,-4,1,11,-6,-10,0,-1,-5,-9,3,-33,-17,-7,7,-32,-10,-10,-2,16,20,16,3,20,22,6,5,21,37,2,38,92,3,-3,15,-11,-17,-23,-34,-23,-35,-31,-17,-29,-13,8,11,114,-18,-7,-4,-3,4,-15,-27,-2,6,-13,-11,3,-14,-34,-15,30,-11,-24,-12,5,-8,-5,29,2,2,26,26,-35,-28,15,1,-29,-22,2,14,3,12,3,8,14,5,11,18,11,-2,-12,-21,23,7,-13,-13,0,9,16,-3,9,6,-1,-9,-27,-25,13,4,15,12,7,6,24,-3,-18,-5,11,-15,0,3,-53,-37,-17,25,-32,-20,-36,11,-8,5,18,27,18,21,34,42,-57,-86,29,20,7,-12,1,6,6,5,15,20,1,10,18,19,42,38,-10,-15,102,27,-13,-38,13,-22,-19,-27,-15,-17,-24,-25,4,-13,7,11,-13,21,27,18,-27,-34,-4,19,-39,-25,26,29,-14,-49,58,117,-148,-17,10,19,-4,34,7,-26,25,6,-25,-2,4,21,24,45,-69,38,12,34,-14,-28,-23,-3,-15,-13,-11,-2,18,18,4,23,23,9,2,15,1,-24,-28,-8,-17,-18,-5,-13,-46,-46,-10,20,22,-19,-3,9,8,0,5,10,3,15,18,9,-25,-26,2,15,-25,-4,-6,-8,50,26,8,-8,17,0,-13,-9,12,61,48,11,-44,8,28,19,-3,-1,-15,-30,-14,-19,-25,-37,-25,12,30,-5,10,-2,-3,-2,17,16,-6,-13,19,-7,-21,-20,-7,-68,-3,4,9,-9,0,1,10,9,12,4,6,20,9,2,-28,-27,-3,4,-103,-22,-7,-2,21,17,41,26,11,33,17,20,-50,-65,40,16,-117,-13,4,14,-5,24,37,32,25,20,26,16,-5,-4,1,-4,2,17,5,-7,-11,-7,5,4,-8,5,3,1,25,23,-20,-16,79,0,-16,-15,-3,-17,-6,-2,-27,-2,-4,-2,16,-7,-18,-31,87,-6,-2,-31,15,11,-1,-9,4,-9,-8,-11,-16,-19,18,19,-5,-7,11,5,7,2,-4,3,-9,-15,4,3,-5,31,-8,-1,-14,7,-22,-20,33,1,-8,5,6,-3,-8,5,-27,7,-2,-8,44,4,1,-2,-3,3,2,-11,17,4,-9,-12,-12,-19,17,2,25,-1,25,31,-42,-16,-2,-3,-6,13,-3,-10,1,-43,-37,0,-39,-14,-14,-3,32,22,22,19,17,18,11,12,7,12,28,4,-31,12,12,18,15,-4,-16,-13,-7,-26,-8,-7,-32,-5,12,-2,32,5,0,-1,-9,15,12,11,-5,-12,-7,-15,19,0,4,7,59,23,-1,3,-24,-29,-26,-12,-17,-20,5,13,4,3,26,18,9,11,5,9,-17,-12,-24,-2,11,-20,-6,-8,-25,-15,7,-10,14,-9,12,-11,24,4,3,12,3,4,4,-10,31,25,-51,-72,123,-8,26,-16,-15,-22,-7,3,-20,-10,18,-14,11,21,-9,-14,127,2,14,-21,-3,-10,-9,-1,-28,-26,-30,-19,-46,1,-11,-10,100,-6,8,9,-15,3,8,1,-19,-4,-4,-14,-3,-20,-41,-26,101,-24,-10,-31,0,-4,4,11,-3,6,22,9,-27,11,-9,-8,105,-4,2,-1,-7,-8,-8,-11,-28,-14,5,3,-1,5,26,17,26,-5,-7,21,-26,-5,8,-10,-3,-26,-15,-2,11,18,0,4,-160,4,5,9,37,17,5,2,15,10,12,7,10,-21,4,34,-235,5,0,-1,35,22,23,39,25,17,20,29,-26,23,6,13,-20,15,0,5,18,20,-6,-21,-9,6,-15,-5,-32,-2,17,-7,-1,-1,24,15,-34,-11,9,11,-22,6,18,12,16,23,-17,3,78,16,-4,-14,-38,-12,-6,-12,-14,-6,-2,-5,0,-34,-20,-10,31,-12,-7,-9,-11,3,16,15,-1,22,19,0,-29,-8,-30,-30,60,-17,-20,-15,16,17,5,0,12,18,4,15,-28,-18,16,34,49,-24,-12,5,-17,-19,3,7,-12,15,5,0,19,6,21,-4,51,9,23,14,-17,-21,-13,-11,-31,-25,-8,-5,33,26,2,-19,37,15,-6,-17,-13,6,-5,-21,-5,-12,-11,-11,-5,34,27,21,-13,-5,15,8,-5,7,3,-30,-8,-4,-22,-27,-49,-13,9,17,-28,5,15,14,-23,-8,-3,18,0,-3,14,36,5,-4,-19,6,-75,-12,-12,-5,5,2,18,15,7,30,21,17,3,-12,-4,-2,-50,-18,-5,-4,0,-9,8,21,11,21,18,15,18,22,1,-21,53,7,-4,-15,-14,1,-1,-17,2,11,-12,-23,-9,-15,-31,-26,35,-8,-6,-20,9,6,8,12,3,18,14,12,-2,-16,-31,-1,-57,-10,-6,10,15,0,3,22,9,21,13,33,10,-23,-2,14,-57,18,16,16,16,-24,-13,7,-5,-2,10,16,-5,38,-17,-17,18,14,-1,3,24,-6,-18,0,-1,-7,-8,-22,-39,-78,9,7,-9,-14,11,32,8,-13,4,18,2,18,16,28,21,-21,-20,-3,-25,-8,-30,-23,44,5,2,22,4,14,18,4,25,4,-38,-6,-27,12,-14,2,2,-12,-3,13,12,8,14,12,-29,18,29,40,-4,-8,-9,11,-12,-8,2,-8,-13,3,-9,-7,7,26,27,33,47,32,23,10,-39,-20,-25,-18,-16,-37,-23,-22,-7,-12,3,-6,-46,0,-11,2,24,21,5,8,12,5,5,10,28,2,11,13,-26,-12,-4,3,10,-3,-6,-9,-12,10,-7,-2,-16,24,6,6,23,40,11,17,-66,-19,-9,-2,3,-4,-9,-9,-73,-41,2,28,24,-25,12,34,-56,-17,36,45,-6,15,23,1,-17,-5,7,40,-22,-8,18,34,-9,-10,-7,0,-16,-11,2,8,25,42,-27,1,-39,-4,-8,-13,51,12,5,1,-12,-10,-10,-11,-20,3,-35,-34,4,-3,-12,7,-2,-2,7,16,18,12,19,25,8,-18,4,24,63,-5,7,14,-9,-25,-8,-10,-15,-12,-19,-2,10,-11,6,7,14,-6,7,2,-13,-14,-7,15,-21,-15,9,18,46,20,-29,-30,-18,17,-9,-14,47,2,-6,-11,11,0,-10,-18,222,111,-78,-142,206,46,-32,-49,60,-1,-70,-50,-49,-70,-43,-58,10,13,-24,-17,25,-15,-29,-19,17,17,17,-9,16,24,1,-26,-3,-16,13,53,70,-26,-18,15,-34,-36,-17,0,-8,-2,4,0,-42,-24,-21,-25,72,-18,-15,-9,-5,10,19,17,-7,15,19,14,-20,-13,-11,18,-9,-2,3,20,22,3,2,3,-5,-3,-1,-8,-58,35,-8,15,-89,4,4,27,-42,-27,24,37,-11,13,40,44,27,21,9,7,-12,0,-5,5,-1,-16,-8,-2,-7,-7,-8,-4,-1,21,29,3,-5,27,18,-5,21,-8,-10,-23,1,-18,-27,-23,-14,-1,-15,-5,-37,4,-6,-3,55,20,6,0,14,2,1,-15,-6,-16,0,16,11,9,2,2,-18,0,-1,5,-1,-2,0,2,7,-9,-1,11,40,-24,-30,-6,13,12,4,-5,-16,-18,-19,42,14,37,7,-17,50,32,7,-15,-41,-22,-10,2,-28,-6,-4,-8,39,-37,-7,55,-47,6,1,37,40,-11,-33,-32,17,-11,-7,-7,16,34,21,10,-100,14,27,14,24,13,-13,-10,-5,-2,-22,-15,32,4,-10,-12,-10,1,-9,-7,-14,-3,-3,15,-12,11,12,14,11,5,19,20,63,23,3,5,-12,-8,-10,-20,-1,-30,-30,-34,15,12,38,28,-4,-23,8,1,-27,-7,-13,-13,14,-16,-8,4,24,-3,-21,-34,44,13,-17,-12,20,14,-22,-9,11,-19,5,6,-54,-13,-26,-3,32,8,-5,-13,-10,2,25,31,-6,10,21,8,-20,6,-1,3,46,5,8,5,-11,-5,13,-10,-16,-5,1,-20,22,20,-6,4,-32,-2,-16,-16,29,15,5,0,-2,-20,6,-7,-3,24,0,25,-90,6,-6,28,18,-5,14,-7,1,-2,0,-2,-48,-7,-19,2,-85,-14,-9,-3,-15,12,28,30,23,33,36,39,30,-75,-39,-67,-4,-7,-21,-23,27,27,36,42,16,9,17,30,-3,19,2,-5,25,11,2,11,-23,-24,-5,0,-23,-9,-1,25,15,7,-11,-28,44,11,-5,-8,21,38,-12,-18,5,-17,-22,-24,-52,38,27,31,-84,8,15,8,-12,-11,-20,2,-9,-6,11,51,162,4,-45,-42,111,7,-38,-35,-27,-23,-17,-8,-26,-16,-13,9,-97,-58,-22,-3,28,-30,6,14,40,39,24,2,46,27,9,-13,1,52,27,-54,19,12,23,-19,-7,13,-11,-4,-3,-10,-17,-19,-50,-9,29,72,-64,-13,-11,13,-45,-9,14,27,-14,-4,18,44,-25,23,17,24,-78,-18,-26,-24,32,17,28,7,13,22,-1,-19,45,65,6,13,44,-3,-14,-25,16,-15,-43,-14,-22,-44,-9,4,21,19,11,-39,42,17,42,0,-16,-14,-17,-20,-26,12,4,-37,31,7,-58,-47,1,6,-37,-31,77,13,4,-7,5,15,18,6,2,-18,-15,-23,-52,-4,1,-4,19,49,20,-30,42,49,0,-29,40,-40,-13,-23,-16,-11,3,2,-3,-5,-1,8,25,15,13,11,-23,4,-16,-7,34,5,-5,-8,-20,12,1,-2,4,17,6,4,13,75,2,-13,51,22,-2,-12,-16,-29,-16,-20,-14,-5,-7,-24,52,56,-66,-34,115,15,-38,-27,1,13,-7,-10,-10,-15,-25,-20,-20,-29,-1,-29,45,-14,8,-5,-14,0,7,16,-10,11,23,9,29,8,-2,0,35,19,13,2,-39,-15,-12,-4,-22,-10,4,1,-13,-39,-27,-16,-80,-12,2,-8,29,37,28,19,30,19,17,9,-136,-62,-1,-3,-129,-20,1,9,77,69,42,26,54,35,16,21,-36,-78,2,24,-28,-13,-8,9,30,25,29,-2,30,34,-9,-14,19,9,16,6,9,2,11,13,2,-6,-18,-37,-7,-1,-9,-10,18,19,-2,-18,50,26,2,-14,9,-4,-8,-9,-15,-10,-12,-32,-28,-13,-3,-4,64,10,5,-4,16,11,-16,-23,10,-14,-12,-2,-7,-5,8,10,61,5,-5,7,-42,-13,-2,-4,-4,1,1,0,-16,-15,18,14,-23,1,19,3,-24,-13,20,15,-25,8,11,8,-1,16,35,46,-119,38,38,23,13,3,-27,-22,-3,-10,-9,-18,-2,6,0,-17,-107,1,-9,-12,57,29,-14,21,19,3,9,16,11,4,2,11,-15,8,0,0,15,-1,-4,-13,4,3,-9,-18,-10,-22,5,30,-60,-15,6,18,-51,-9,22,18,2,31,22,15,7,17,-9,-19,-17,8,5,-5,-21,-11,-3,8,-5,8,20,7,34,6,16,25,19,24,12,18,-36,-34,-17,-20,-12,-5,-18,-12,-26,13,16,13,48,3,7,-10,-17,-22,-1,-6,-15,4,-5,-2,14,9,10,-5,49,-15,-17,-24,12,-4,-7,0,-14,-25,0,12,-25,-5,-34,-4,1,-8,-7,-6,1,-7,7,24,3,14,28,13,60,-11,-11,-13,43,7,-11,-22,53,14,-21,-16,9,-38,-26,-16,6,14,9,4,45,-10,-8,2,-1,-22,1,4,-34,-22,5,7,2,11,-7,19,38,-15,-31,-13,2,12,5,-7,-16,5,-6,4,44,-9,-45,-39,-30,24,5,-1,44,15,-4,-1,10,6,-7,-20,95,11,-25,-29,62,13,-13,-16,-29,28,-4,-8,-1,-28,-25,-29,-14,24,7,2,39,4,13,-2,-7,-7,-12,-9,-9,-15,-9,-8,24,-4,-15,0,-1,8,7,5,-6,4,-10,-13,11,-10,-4,3,-28,-2,7,1,-55,12,13,9,-23,6,14,14,1,23,10,-1,39,15,-4,-67,-7,24,22,-30,55,30,-18,-34,10,16,-21,-39,73,87,-12,-23,85,9,-12,-29,7,-16,-18,-17,-23,-45,-26,-42,0,-31,-10,-30,11,-7,0,-4,7,18,2,-6,23,17,7,0,-1,-3,9,10,-66,8,9,8,-11,-11,10,35,-13,-17,11,28,56,49,17,-8,-33,15,-3,-5,0,11,-12,-22,1,-22,-22,-20,5,57,30,24,37,15,19,29,-25,-28,-39,-31,-38,-33,-15,-8,-2,-4,-4,-2,47,-8,-7,-9,-27,18,5,1,13,-2,-6,-3,10,-26,-3,-3,-48,2,-4,1,23,19,10,-16,19,4,1,7,57,38,12,-5,-60,-6,-4,-1,12,1,-7,0,-11,-16,-11,1,-11,-37,0,20,17,-23,5,8,-10,7,3,-6,8,7,2,12,49,35,-21,-38,96,14,-15,-23,13,-16,-34,-16,-24,-22,-3,3,8,17,-16,-13,31,8,-7,-6,-3,2,3,-14,12,3,-8,-12,21,55,14,-25,-81,0,-11,-25,20,30,3,-13,20,2,-10,-2,32,16,-6,8,-25,15,5,-5,29,22,-7,-17,2,-14,-32,-25,33,-16,22,0,10,-31,-10,11,0,-10,-11,-6,-10,2,-1,23,1,58,31,4,69,51,47,15,-6,-4,-40,-49,-23,-52,-60,-47,-34,-40,9,34,-23,-18,18,17,-46,6,10,14,13,7,14,16,-14,13,22,18,30,8,3,-8,-20,-1,-7,-13,8,-18,-22,-4,20,56,-3,-21,105,21,3,6,-30,-34,-34,-5,-44,-47,-17,19,-42,-78,-25,19,42,-33,-9,17,42,-30,19,39,-22,9,35,23,12,18,-26,6,23,4,-12,-12,-4,10,-14,-11,13,-3,-4,2,-25,18,-7,-8,27,-6,-8,-11,11,21,-7,-5,9,-3,-4,-1,-12,25,27,21,76,4,13,6,-34,-18,-13,-4,-21,-30,-25,-18,-46,-20,-11,-12,28,-6,-2,1,1,7,1,8,8,7,18,16,-18,-20,9,22,-102,4,7,12,49,22,6,-10,24,6,-2,-7,1,-26,4,-2,-198,-6,10,3,21,32,17,38,27,25,30,25,52,77,28,-30,-90,40,7,-7,-19,2,0,-19,-3,17,-18,-42,8,-13,1,-1,-17,4,9,6,-1,8,7,-6,6,9,-11,-5,7,13,-26,-5,74,7,-13,-13,-6,-10,-5,-2,-5,-7,-7,0,-6,21,-19,-25,-18,-4,-14,-18,20,3,-6,20,10,-7,19,26,20,-4,11,18,-76,6,-6,-6,13,19,1,-9,11,16,9,-20,-18,-13,-7,-14,-61,-3,12,-3,9,7,10,29,11,4,22,19,3,1,-6,-1,38,1,-8,-10,0,-5,0,-8,18,-6,-6,-7,-55,-11,6,19,54,-4,3,1,11,-7,3,1,-13,-5,-4,9,-22,-13,9,10,-17,-12,-6,2,-14,13,24,6,11,14,9,-18,-32,-10,-13,-21,-30,-8,13,0,32,32,14,-5,30,12,1,-14,17,31,2,2,42,7,0,-21,-16,-3,-5,-7,-21,-20,-8,1,-6,31,-31,-49,84,0,-11,-31,29,17,-2,-7,10,-7,-3,-19,-25,-4,-8,-11,9,-26,-15,3,14,23,23,-8,17,27,3,-20,28,5,14,26,-22,23,24,9,-1,-19,-5,-33,8,-2,-19,-33,23,-129,-20,-2,9,-14,14,20,20,-42,-2,25,-23,29,42,52,-9,3,-2,-25,39,14,7,-6,-13,-12,-2,4,-5,-2,7,0,-12,-21,-18,21,-50,-4,-6,11,16,4,24,6,-11,17,6,3
